"user_id","book_id","rating"
29523,24,2
29523,27,3
29523,23,2
29523,21,2
29523,3577,5
29523,2759,5
29523,4514,4
29523,4916,4
29523,5681,5
29523,5159,5
29523,5606,5
29523,514,5
29523,618,5
29523,446,5
29523,769,5
29523,1320,5
29523,1240,5
29532,5812,4
29532,10,3
29532,2763,2
29532,576,3
29532,5785,3
29532,1719,4
29532,314,2
29532,16,4
29532,1176,4
29532,7080,3
29532,1922,3
29532,8093,3
29532,361,4
29532,80,4
29532,44,3
29532,1578,3
29532,8068,3
29532,110,4
29532,135,4
29532,165,3
29532,188,3
29532,336,2
29532,1379,3
29532,967,3
29532,7354,3
29532,3807,3
29532,200,4
29532,240,3
29532,2232,4
29532,6507,3
29532,98,4
29532,209,4
29532,3198,4
29532,431,3
29532,1162,3
29532,1491,4
29532,39,3
29532,4428,4
29532,1835,4
29532,5132,4
29532,7265,3
29532,41,4
29532,151,4
29532,214,4
29532,159,4
29532,175,4
29532,4131,4
29532,6510,4
29532,726,4
29532,6684,3
29532,92,3
29532,6227,4
29532,6277,4
29532,7681,3
29532,672,4
29532,7180,4
29532,6826,4
29532,3744,4
29532,5167,4
29542,131,5
29542,5,5
29542,1386,4
29542,7856,4
29542,396,4
29542,4490,3
29542,38,2
29542,1268,2
29542,4294,4
29542,4512,4
29542,3050,4
29542,2383,4
29542,1543,4
29542,336,4
29542,674,4
29542,1260,4
29542,1379,4
29542,1103,4
29542,1763,4
29542,1841,4
29542,1858,4
29542,2012,4
29542,2214,3
29542,2261,4
29542,2398,4
29542,2547,3
29542,2277,3
29542,2737,3
29542,2746,3
29542,2773,4
29542,3066,3
29542,3098,3
29542,3163,4
29542,3713,3
29542,1150,4
29542,2539,1
29542,3945,4
29542,4040,4
29542,6134,4
29542,4618,4
29542,6851,3
29542,1644,4
29542,124,4
29542,895,2
29542,1325,3
29542,473,3
29542,123,4
29542,281,4
29542,343,4
29542,596,4
29542,1057,4
29542,1245,3
29542,1301,3
29542,1573,3
29542,1407,3
29542,2607,3
29542,1733,4
29542,1388,3
29542,482,4
29542,128,3
29542,16,4
29542,1,4
29542,847,4
29542,2359,3
29542,256,4
29542,3787,2
29542,749,4
29542,172,2
29542,2048,3
29542,2791,3
29542,4058,5
29542,2281,4
29542,226,4
29542,46,3
29542,11,4
29542,249,3
29542,33,4
29542,44,4
29542,22,3
29542,57,4
29542,212,4
29542,111,4
29542,118,3
29542,132,4
29542,107,3
29542,40,2
29542,100,3
29542,169,3
29542,152,3
29542,114,4
29542,306,5
29542,302,3
29542,333,5
29542,122,3
29542,286,3
29542,195,3
29542,326,4
29542,101,3
29542,235,3
29542,146,3
29542,67,4
29542,143,4
29542,61,3
29542,4840,2
29542,231,5
29542,537,4
29542,1187,1
29542,1551,3
29563,326,4
29563,1522,3
29563,338,5
29563,2602,4
29563,521,5
29563,902,4
29563,1607,4
29563,2639,4
29563,3366,4
29563,2574,4
29563,2384,5
29563,2497,4
29563,2596,4
29563,3280,4
29563,3705,4
29563,4349,4
29563,3870,4
29563,4673,3
29563,3965,4
29563,4358,4
29563,273,4
29563,396,5
29563,26,4
29563,9,3
29563,98,5
29563,343,3
29563,1301,4
29563,2074,4
29563,2351,4
29563,3108,4
29563,3070,3
29563,851,3
29563,2272,4
29563,5166,1
29563,3982,4
29563,6232,4
29563,359,5
29563,649,1
29563,3467,4
29563,445,4
29563,313,4
29563,665,4
29563,3845,3
29563,5364,4
29563,6713,4
29563,1543,4
29563,1831,4
29563,1462,5
29563,4294,4
29563,3367,4
29563,3106,3
29563,2383,4
29563,6134,3
29563,7463,4
29563,2842,5
29563,4618,3
29563,2994,3
29563,30,3
29563,5121,5
29563,4040,3
29563,869,2
29563,2768,4
29563,1582,2
29563,67,5
29563,1460,2
29563,235,4
29563,2180,4
29563,2791,4
29563,3490,3
29563,2360,5
29563,146,4
29563,61,2
29563,2653,5
29563,437,5
29563,1198,5
29563,2723,3
29563,143,4
29563,1187,4
29563,6031,5
29563,4239,2
29568,880,2
29568,1251,2
29568,63,4
29568,43,4
29568,2297,5
29568,1088,4
29568,97,3
29568,410,4
29568,160,4
29568,257,3
29568,8,5
29568,213,3
29568,116,3
29568,935,3
29568,478,3
29568,639,3
29568,80,3
29568,23,2
29568,27,3
29568,24,3
29568,18,2
29568,21,3
29568,972,3
29568,706,3
29568,3351,3
29568,1178,4
29568,375,3
29568,2,2
29568,3083,3
29568,2394,3
29568,25,3
29568,17,4
29568,28,4
29568,32,4
29568,4181,1
29568,356,3
29568,1033,2
29568,1163,2
29568,1225,2
29568,1289,1
29568,129,4
29568,13,5
29568,4,4
29568,178,4
29568,653,5
29568,1233,2
29568,557,3
29568,1827,2
29568,5,3
29568,439,4
29568,2810,5
29568,380,4
29568,4104,3
29568,727,5
29568,271,4
29568,317,5
29568,5863,3
29568,130,4
29568,39,4
29568,121,5
29568,3482,3
29568,869,5
29568,897,3
29568,110,5
29568,135,4
29568,520,4
29568,430,4
29568,70,3
29568,492,3
29568,838,4
29568,1213,4
29568,323,4
29568,483,5
29568,7651,4
29568,1549,4
29568,165,4
29577,174,3
29577,37,5
29577,448,4
29577,1545,4
29577,2990,5
29577,2765,4
29577,3582,5
29577,8217,5
29577,4861,4
29577,8083,5
29577,4090,5
29577,3689,5
29577,1106,3
29577,513,5
29577,1025,4
29577,2667,5
29577,2263,5
29577,2957,5
29577,3951,5
29577,913,5
29577,3046,5
29577,6875,4
29577,9,2
29577,8,3
29577,5,4
29577,697,4
29577,13,4
29577,14,4
29577,38,4
29577,10,5
29577,31,5
29577,195,5
29577,231,5
29577,273,4
29577,7,5
29577,57,5
29577,118,4
29577,136,4
29577,119,1
29577,148,4
29577,66,5
29577,311,5
29577,3352,4
29577,142,5
29577,1324,4
29577,15,5
29577,40,4
29577,238,3
29577,256,5
29577,501,5
29577,4779,5
29577,270,5
29577,613,5
29577,92,4
29577,127,4
29577,2044,4
29577,1303,5
29577,2566,5
29577,2255,5
29577,6825,4
29577,3707,5
29577,4395,4
29577,573,5
29577,3061,4
29577,247,5
29577,412,5
29577,1330,4
29577,4996,5
29611,9,4
29611,15,3
29611,106,4
29611,241,4
29611,82,5
29611,316,4
29611,870,5
29611,690,4
29611,101,5
29611,1096,5
29611,236,4
29611,383,3
29611,344,5
29611,372,5
29611,92,4
29611,385,4
29611,969,3
29611,619,4
29611,10,3
29611,43,4
29611,5,3
29611,8,4
29611,1073,3
29611,42,4
29611,29,5
29611,540,4
29611,13,5
29611,113,4
29611,177,4
29611,14,3
29611,76,5
29611,3699,4
29611,58,4
29611,32,3
29611,28,3
29611,71,4
29611,1706,4
29611,4,4
29611,357,3
29611,133,3
29611,804,4
29611,353,3
29611,230,4
29611,103,5
29611,498,4
29611,706,3
29611,125,5
29611,855,4
29611,154,5
29611,93,4
29611,131,4
29611,109,4
29611,471,4
29611,651,4
29611,248,5
29611,204,5
29611,257,5
29611,130,5
29611,1178,4
29611,839,3
29611,1885,5
29611,37,5
29611,59,5
29611,576,4
29611,650,4
29611,36,5
29611,395,4
29611,534,5
29611,50,5
29611,102,5
29611,339,5
29611,391,5
29611,545,5
29611,627,5
29611,1603,5
29611,4155,5
29611,1269,5
29611,819,5
29611,1679,4
29611,4487,4
29611,2960,4
29611,303,3
29611,2618,5
29611,35,3
29651,44,3
29651,107,2
29651,31,3
29651,46,4
29651,221,4
29651,2885,3
29651,1025,3
29651,1357,3
29651,412,4
29651,5285,4
29651,10,4
29651,5,3
29651,43,4
29651,29,3
29651,1584,3
29651,402,3
29651,2199,3
29651,1569,4
29651,1120,3
29651,1910,3
29651,8213,4
29651,7386,2
29651,14,3
29651,58,5
29651,32,5
29651,773,4
29651,2763,1
29651,125,3
29651,427,5
29651,109,4
29651,2297,2
29651,248,5
29651,130,2
29651,2103,5
29651,1280,3
29651,3022,4
29651,4273,4
29651,3934,3
29651,529,3
29651,390,4
29651,597,4
29651,213,1
29651,770,4
29651,375,2
29651,782,1
29651,512,4
29651,1135,3
29651,1186,4
29651,3364,5
29651,204,5
29651,2068,5
29651,1733,4
29651,69,4
29651,856,4
29651,1290,5
29651,182,3
29651,1293,5
29651,23,4
29651,18,5
29651,3947,5
29651,4094,5
29651,7826,5
29651,166,4
29651,55,3
29651,105,3
29651,268,5
29651,53,2
29651,6567,3
29651,30,3
29651,857,4
29651,445,3
29651,1148,4
29651,1046,4
29651,2961,5
29651,124,3
29651,2904,3
29651,2221,4
29651,61,4
29661,3796,5
29661,4126,5
29661,519,5
29661,187,5
29661,781,5
29661,1398,5
29661,6733,5
29661,4492,5
29661,246,5
29661,491,5
29661,449,5
29661,643,5
29661,783,5
29661,814,5
29661,805,5
29661,1093,5
29661,7617,5
29661,9,5
29661,26,5
29661,201,5
29661,145,5
29661,170,5
29661,2,5
29661,18,5
29661,25,5
29661,24,5
29661,27,5
29661,23,5
29661,21,5
29661,399,5
29661,2432,5
29661,5600,5
29661,875,5
29661,4223,5
29661,981,5
29661,2038,5
29661,4007,5
29661,743,5
29661,2691,5
29661,2923,5
29661,3883,5
29661,545,5
29661,4031,5
29661,5412,5
29661,2759,5
29661,3577,5
29661,4514,5
29661,4916,5
29661,5159,5
29661,5681,5
29661,6652,5
29661,527,5
29661,558,5
29661,563,5
29661,631,5
29661,624,5
29661,724,5
29661,748,5
29661,871,5
29661,1201,5
29661,1588,5
29661,29,5
29661,125,5
29661,154,5
29661,248,5
29661,353,4
29661,773,4
29661,855,4
29661,804,4
29661,770,4
29661,1666,5
29661,1885,5
29661,3948,3
29661,3700,3
29661,6530,5
29661,7074,3
29661,3183,5
29661,3738,5
29661,3984,5
29661,6459,5
29661,7447,5
29682,192,5
29682,1,4
29682,25,4
29682,17,3
29682,70,4
29682,1356,4
29682,562,5
29682,862,5
29682,330,4
29682,39,3
29682,1431,3
29682,1479,3
29682,3063,4
29682,510,3
29682,528,3
29682,722,3
29682,949,3
29682,1023,3
29682,450,4
29682,891,4
29682,1034,4
29682,1228,4
29682,1304,4
29682,1363,4
29682,1394,4
29682,1450,4
29682,1690,4
29682,3309,4
29682,1862,5
29682,2640,5
29682,7411,4
29682,239,5
29682,6555,4
29682,3512,2
29682,389,2
29682,263,3
29682,371,1
29682,37,3
29682,53,1
29682,223,4
29682,5855,2
29682,1991,2
29682,1263,4
29682,711,4
29682,4454,2
29682,4,4
29682,90,1
29682,28,2
29682,60,2
29682,1087,5
29682,446,5
29682,2397,5
29682,147,1
29682,672,4
29682,133,1
29682,1094,1
29682,71,2
29682,77,2
29682,1069,4
29682,92,4
29682,746,5
29682,1254,5
29682,91,3
29682,946,1
29682,2006,4
29682,1745,2
29682,2140,4
29682,2728,4
29682,3670,4
29682,1528,5
29682,3169,4
29682,2825,5
29682,3174,5
29682,3601,5
29682,1511,4
29682,4571,5
29682,5672,5
29682,5951,4
29682,6797,5
29682,917,5
29682,1230,4
29682,1346,4
29682,4378,5
29682,6309,3
29682,747,4
29682,126,2
29682,1591,5
29682,3360,3
29682,430,3
29716,2,5
29716,7,4
29716,39,5
29716,62,5
29716,19,4
29716,1350,3
29716,355,3
29716,3,4
29716,491,5
29716,2050,4
29716,1,5
29716,12,4
29716,747,3
29716,586,3
29716,859,4
29716,4,4
29716,43,5
29716,10,5
29716,5,2
29716,210,4
29716,379,3
29716,246,5
29716,73,3
29716,933,4
29716,4030,3
29716,6387,5
29716,34,3
29716,527,5
29716,558,5
29716,563,5
29716,631,5
29716,652,5
29716,624,5
29716,724,5
29716,748,5
29716,871,5
29716,22,3
29716,212,3
29716,18,5
29716,25,5
29716,24,5
29716,27,5
29716,23,5
29716,2986,2
29716,2836,4
29716,5015,5
29716,5599,5
29716,394,4
29716,384,4
29716,419,4
29716,418,4
29716,2759,3
29716,3577,3
29716,4916,3
29716,5159,3
29716,5681,3
29716,6652,3
29716,1678,4
29716,155,4
29716,110,5
29716,449,5
29716,643,5
29716,783,4
29716,457,2
29716,17,5
29716,20,5
29716,21,5
29716,52,4
29716,56,4
29716,368,5
29716,480,5
29716,500,3
29716,849,3
29716,29,3
29716,70,5
29716,161,3
29716,171,3
29716,2611,3
29716,202,3
29716,221,3
29716,51,3
29716,814,5
29716,135,5
29716,206,4
29716,4158,2
29716,6515,3
29716,2227,3
29716,842,5
29716,285,4
29766,70,4
29766,295,5
29766,2057,3
29766,281,4
29766,575,5
29766,660,4
29766,243,4
29766,2862,5
29766,168,5
29766,367,4
29766,2513,4
29766,596,4
29766,521,3
29766,3397,5
29766,26,5
29766,201,3
29766,6043,4
29766,6259,4
29766,726,4
29766,477,5
29766,1876,5
29766,1600,5
29766,2245,5
29766,2429,5
29766,2768,5
29766,1424,5
29766,1358,5
29766,1617,5
29766,1870,5
29766,1838,5
29766,2016,5
29766,2121,5
29766,2393,5
29766,2522,5
29766,3144,5
29766,3690,5
29766,2774,5
29766,2641,5
29766,8299,5
29766,7265,4
29766,1709,4
29766,2009,4
29766,3175,4
29766,6507,4
29766,91,3
29766,259,3
29766,376,3
29766,946,3
29766,2014,4
29766,1490,3
29766,2574,4
29766,3198,4
29766,2497,4
29766,2384,4
29766,3965,4
29766,2754,4
29766,2751,4
29766,3870,4
29766,3280,4
29766,3705,4
29766,3982,4
29766,3366,4
29766,253,3
29766,237,3
29766,305,3
29766,176,5
29766,441,4
29766,488,5
29766,623,3
29766,553,4
29766,609,3
29766,739,4
29766,675,4
29766,670,5
29766,612,5
29766,703,3
29766,725,5
29766,865,3
29766,967,4
29766,986,3
29766,953,5
29766,936,5
29766,1053,5
29766,1123,3
29766,1182,4
29766,1248,5
29766,1288,4
29766,1208,3
29766,1339,4
29766,1360,4
29766,1261,5
29766,1576,3
29766,1347,3
29766,1423,3
29766,1498,4
29766,2041,4
29766,1900,3
29766,2412,5
29788,59,4
29788,204,3
29788,75,4
29788,55,4
29788,60,3
29788,45,5
29788,33,5
29788,26,4
29788,257,4
29788,54,5
29788,5,3
29788,7,5
29788,113,5
29788,422,3
29788,43,4
29788,189,4
29788,132,3
29788,10,4
29788,2,3
29788,65,4
29788,18,3
29788,117,5
29788,129,5
29788,337,5
29788,19,4
29788,289,3
29788,161,4
29788,155,4
29788,157,5
29788,168,5
29788,173,4
29788,24,4
29788,89,5
29788,50,5
29788,274,5
29788,339,4
29788,17,5
29788,20,5
29788,232,5
29788,239,5
29788,334,4
29788,96,4
29788,218,4
29788,1439,4
29788,34,4
29788,99,4
29788,280,3
29788,1302,4
29788,2094,4
29788,2264,5
29788,166,3
29788,698,5
29788,6852,4
29788,503,4
29788,1381,4
29788,104,4
29788,3742,3
29788,268,3
29788,3116,4
29788,747,5
29788,1350,5
29788,1259,5
29788,187,5
29788,519,4
29788,781,4
29788,1398,4
29788,346,4
29788,2502,4
29788,2228,3
29788,535,5
29788,1502,5
29788,702,5
29788,499,4
29788,357,4
29788,3745,3
29788,1832,4
29788,327,3
29788,713,3
29788,2916,4
29788,6270,4
29788,39,5
29788,110,5
29788,213,3
29788,1403,5
29788,1148,5
29788,6130,3
29788,51,4
29788,1943,3
29788,1518,4
29788,153,3
29788,134,4
29788,309,4
29788,319,4
29788,794,5
29788,1247,4
29788,1427,4
29788,3087,4
29788,1512,5
29788,1164,4
29788,2800,4
29788,12,5
29788,69,5
29788,105,3
29790,192,5
29790,450,4
29790,891,4
29790,1034,5
29790,1228,4
29790,1304,4
29790,1363,5
29790,1394,4
29790,1450,4
29790,1690,4
29790,1479,4
29790,2518,4
29790,2631,4
29790,2407,4
29790,2448,4
29790,3309,4
29790,1356,5
29790,746,5
29790,1254,4
29790,389,5
29790,565,4
29790,603,4
29790,562,4
29790,1049,4
29790,1665,4
29790,1200,4
29790,442,4
29790,1519,4
29790,400,4
29790,2616,3
29790,39,4
29790,167,3
29790,2006,3
29790,239,4
29790,3178,4
29790,126,4
29790,1105,3
29790,70,5
29790,492,3
29790,838,3
29790,3817,4
29790,54,5
29790,1014,3
29790,1332,3
29790,5298,4
29790,19,4
29790,155,4
29790,161,4
29790,2721,4
29790,3188,4
29790,3768,4
29790,1511,4
29790,4334,4
29790,7248,3
29790,1848,4
29790,5559,3
29790,7691,3
29790,5874,4
29790,2,4
29790,18,4
29790,25,4
29790,24,3
29790,23,3
29790,21,3
29790,27,3
29790,283,4
29790,1768,4
29790,2452,3
29790,894,4
29790,2606,4
29790,5613,4
29790,535,4
29790,1502,3
29790,862,5
29790,970,4
29790,3147,4
29790,185,4
29790,2218,5
29790,1263,4
29790,3727,5
29794,461,4
29794,230,4
29794,171,4
29794,113,4
29794,76,5
29794,14,4
29794,42,4
29794,43,5
29794,4,5
29794,10,5
29794,5,4
29794,456,5
29794,709,5
29794,701,5
29794,1783,3
29794,1509,5
29794,8,5
29794,63,5
29794,29,5
29794,1454,4
29794,2380,5
29794,669,1
29794,323,4
29794,3124,5
29794,3903,5
29794,4441,5
29794,1624,5
29794,3590,5
29794,13,5
29794,804,5
29794,160,5
29794,103,4
29794,353,5
29794,125,5
29794,55,4
29794,154,5
29794,2286,3
29794,131,5
29794,109,5
29794,172,5
29794,15,5
29794,2297,5
29794,116,5
29794,248,5
29794,257,5
29794,130,3
29794,9,1
29794,58,5
29794,293,4
29794,590,5
29794,413,4
29794,529,4
29794,478,4
29794,706,4
29794,1178,4
29794,1207,4
29794,4716,5
29794,1605,5
29794,1953,4
29794,4003,4
29794,1320,5
29794,1717,5
29794,424,5
29798,1059,4
29798,370,3
29798,392,4
29798,1043,4
29798,1428,5
29798,1376,4
29798,1194,4
29798,1166,4
29798,59,4
29798,335,3
29798,1445,5
29798,373,4
29798,158,4
29798,8178,3
29798,346,4
29798,7956,4
29798,7558,4
29798,1258,3
29798,2278,4
29798,50,4
29798,120,4
29798,2070,3
29798,56,5
29798,2181,4
29798,5621,4
29798,4975,3
29798,837,4
29798,169,5
29798,2896,3
29798,6209,4
29798,621,3
29798,79,3
29798,770,2
29826,191,5
29826,6846,4
29826,3942,3
29826,5980,3
29826,4881,4
29826,8117,4
29826,502,4
29826,365,4
29826,2760,4
29826,5879,4
29826,753,4
29826,1886,4
29826,1199,5
29826,490,5
29826,2451,3
29826,6366,5
29826,2843,3
29826,5976,4
29826,2782,4
29826,3055,4
29826,2766,4
29826,2129,4
29826,2678,4
29826,5401,4
29826,6775,4
29826,6196,2
29826,2434,3
29826,1321,4
29826,1349,5
29826,5992,5
29826,2504,5
29826,6445,5
29826,237,4
29826,675,5
29826,967,2
29890,55,5
29890,15,2
29890,1993,3
29890,7,5
29890,390,4
29890,72,3
29890,71,5
29890,4192,3
29890,42,3
29890,205,4
29890,696,4
29890,898,3
29890,19,5
29890,155,5
29890,161,5
29890,4183,5
29890,1544,5
29890,3124,5
29890,257,5
29890,436,3
29890,560,5
29890,63,4
29890,611,4
29890,2,4
29890,18,4
29890,25,4
29890,24,4
29890,27,4
29890,23,4
29890,21,4
29890,2286,5
29890,2732,4
29890,162,5
29890,95,5
29890,2002,4
29890,7723,5
29890,26,1
29890,8,5
29890,483,4
29890,121,5
29890,2297,5
29890,402,5
29890,2709,5
29890,1521,3
29890,365,5
29890,479,4
29890,576,4
29890,3459,4
29890,323,5
29890,489,3
29890,629,1
29890,37,2
29890,529,4
29890,2426,4
29890,3903,5
29890,701,5
29890,14,5
29890,824,4
29890,353,4
29890,154,5
29890,173,5
29890,672,3
29890,671,3
29890,360,4
29890,54,5
29890,664,4
29890,165,4
29890,773,3
29890,29,4
29890,3708,3
29890,5551,5
29890,1014,3
29890,113,5
29890,446,3
29890,65,4
29890,1255,3
29890,284,3
29890,1885,3
29890,709,4
29931,75,3
29931,207,4
29931,2030,3
29931,44,5
29931,136,5
29931,261,4
29931,118,4
29931,100,5
29931,515,5
29931,1185,4
29931,115,5
29931,150,5
29931,325,4
29931,304,3
29931,1317,4
29931,2374,3
29931,508,4
29931,331,3
29931,381,4
29931,3468,4
29931,64,5
29931,40,3
29931,1594,4
29931,199,3
29931,169,3
29931,1103,3
29931,22,4
29931,57,5
29931,326,4
29931,409,3
29931,34,3
29931,11,5
29931,60,3
29931,407,5
29931,124,3
29931,46,5
29931,67,4
29931,31,5
29931,333,5
29931,45,2
29931,33,5
29931,111,4
29931,272,4
29931,616,4
29931,669,4
29931,2419,5
29931,3,5
29931,104,2
29931,557,3
29931,1,5
29931,181,5
29931,431,4
29931,9,3
29931,511,4
29931,2823,3
29931,242,4
29931,266,4
29931,538,3
29931,30,5
29931,7281,4
29931,823,3
29931,4,5
29931,36,4
29931,187,4
29931,1095,4
29931,5,5
29931,264,4
29931,8,4
29931,28,5
29931,1411,5
29931,467,4
29931,226,4
29931,130,4
29931,142,5
29931,410,1
29931,436,2
29931,306,4
29931,270,5
29931,174,2
29931,727,2
29931,72,4
29931,176,3
29931,209,5
29931,305,4
29931,237,4
29931,665,1
29931,205,4
29931,390,3
29931,96,2
29931,2368,3
29931,939,4
29936,4811,5
29936,5081,5
29936,2174,4
29936,3572,5
29936,408,5
29936,687,5
29936,3071,5
29936,3543,5
29936,3737,5
29936,688,5
29936,1552,5
29936,3720,5
29936,6064,5
29936,3631,5
29936,2175,4
29936,2727,5
29936,6173,5
29936,6038,5
29936,4758,5
29936,236,5
29936,180,4
29936,255,5
29936,7086,5
29936,287,5
29936,903,5
29936,3923,5
29936,403,5
29936,485,5
29936,1338,3
29936,299,3
29936,8,5
29936,46,4
29936,32,5
29936,65,5
29936,58,5
29936,1019,5
29936,360,5
29936,1659,4
29936,2873,5
29936,113,5
29936,42,5
29936,19,5
29936,54,5
29936,126,4
29936,789,5
29936,130,5
29936,172,5
29936,168,5
29936,72,5
29936,731,5
29936,476,4
29936,515,5
29936,424,5
29936,90,4
29936,125,5
29936,274,4
29936,123,5
29936,628,4
29936,4533,5
29936,975,5
29936,6147,5
29936,499,5
29936,7046,5
29936,293,4
29936,401,5
29936,461,4
29936,497,4
29936,512,5
29936,879,5
29936,402,4
29936,1214,4
29936,5378,5
29936,6045,5
29936,772,5
29936,181,5
29936,1186,4
29936,3916,5
29936,131,5
29951,422,3
29951,402,3
29951,287,2
29951,55,2
29951,60,4
29951,22,2
29951,178,3
29951,179,4
29951,126,2
29951,248,3
29951,16,2
29951,424,2
29951,150,2
29951,200,3
29951,606,1
29951,62,2
29951,57,2
29951,40,1
29951,323,3
29951,1120,3
29951,81,3
29951,478,2
29951,362,2
29951,620,2
29951,792,3
29951,256,2
29951,371,2
29951,561,3
29951,468,3
29951,540,3
29951,560,2
29951,118,3
29951,77,3
29951,1214,3
29951,1518,2
29951,621,2
29951,669,2
29951,546,1
29951,681,2
29951,316,4
29951,98,2
29951,782,2
29951,311,2
29951,2190,3
29951,53,2
29951,1186,2
29951,1094,4
29951,1367,4
29951,1365,3
29951,793,4
29951,701,2
29951,934,1
29951,332,2
29951,639,3
29951,292,2
29951,1402,2
29951,961,4
29951,497,2
29951,217,4
29951,483,4
29951,733,3
29951,2475,3
29951,2199,3
29951,186,2
29951,1664,2
29951,494,2
29951,1061,2
29951,975,3
29951,538,3
29951,919,4
29951,829,4
29951,347,2
29951,400,3
29951,4273,3
29951,1161,2
29951,1160,3
29951,2403,2
29951,2724,2
29951,2408,1
29951,1021,3
29951,887,2
29951,1497,3
29951,1274,3
29951,136,2
29951,709,3
29951,860,3
29951,263,3
29951,5152,2
29951,356,3
29951,1949,3
29951,2798,4
29951,2860,1
29951,3022,2
29951,828,2
29951,881,3
29951,2124,1
29951,1381,2
29951,2559,1
29951,1114,3
29951,707,3
29951,1179,2
29951,2988,2
29951,101,2
29951,3818,3
29951,916,3
29951,4598,2
29951,372,2
29951,106,3
29951,238,2
29951,866,2
29951,1378,4
29951,6876,3
29951,3692,3
29951,1910,2
29951,2188,2
29951,108,1
29951,3306,3
29951,1064,2
29951,4016,2
29951,7808,4
29951,3460,3
29951,1207,3
29951,1056,2
29951,4638,2
29951,1489,2
29951,2066,2
29951,3346,4
29951,1954,2
29951,1253,2
29951,2375,2
29951,855,3
29951,7396,3
29951,344,3
29951,7728,4
29951,3763,2
29951,1202,3
29951,3002,3
29951,2326,2
29951,1431,2
29951,4832,3
29951,5089,4
29951,1706,2
29951,4068,3
29951,2738,3
29951,2315,2
29951,4183,3
29951,3963,2
29951,458,4
29951,3023,2
29957,3,5
29957,52,5
29957,56,5
29957,73,5
29957,463,5
29957,712,5
29957,864,5
29957,1275,5
29957,1026,5
29957,2378,3
29957,33,5
29957,26,4
29957,4496,3
29957,5,5
29957,122,4
29957,2,5
29957,18,5
29957,25,5
29957,24,5
29957,27,5
29957,23,5
29957,21,5
29957,2349,5
29957,1,4
29957,20,2
29957,17,3
29957,108,4
29957,6885,4
29957,5397,4
29957,96,4
29957,99,4
29957,34,4
29957,11,5
29957,67,5
29957,414,4
29957,231,4
29957,825,4
29957,273,5
29957,3204,4
29957,3766,4
29957,4600,4
29957,5534,4
29957,6360,4
29957,78,5
29957,114,5
29957,2371,5
29957,7331,5
29957,2147,5
29957,16,5
29957,98,5
29957,1723,5
29957,30,4
29957,226,4
29957,244,4
29957,190,4
29957,404,5
29957,46,5
29957,31,4
29957,1943,4
29957,5233,4
29957,4,5
29957,12,5
29957,69,5
29957,105,4
29957,1045,5
29957,166,2
29957,1054,3
29957,1794,4
29957,1482,4
29957,279,5
29957,5916,5
29957,5296,5
29957,1568,5
29957,1130,5
29957,1562,4
29957,2331,4
29957,962,5
29957,539,5
29957,644,5
29957,2437,5
29957,2040,5
29957,39,4
29957,110,3
29957,135,3
29957,165,4
29971,207,4
29971,912,4
29971,106,3
29971,2622,4
29971,2059,4
29971,3190,4
29971,2920,4
29971,3786,4
29971,3470,4
29971,3167,4
29971,2830,4
29971,1588,4
29971,1201,4
29971,871,4
29971,563,4
29971,748,4
29971,724,4
29971,624,4
29971,631,4
29971,558,4
29971,527,4
29971,4118,4
29971,6079,4
29971,3188,5
29971,2721,5
29971,3768,4
29971,126,5
29971,2056,5
29971,505,3
29971,3286,3
29971,3614,3
29971,3918,3
29971,4548,3
29971,5030,3
29971,6823,3
29971,16,4
29971,98,4
29971,37,5
29971,347,5
29971,641,5
29971,332,5
29971,292,5
29971,602,5
29971,362,5
29971,493,4
29971,3795,3
29971,5229,3
29971,222,4
29971,588,4
29971,1963,4
29971,53,5
29971,345,5
29971,447,5
29971,648,5
29971,336,4
29971,1858,4
29971,2746,4
29971,3098,3
29971,1763,4
29971,1379,4
29971,3845,3
29971,2354,3
29971,3517,3
29971,2261,3
29971,2773,3
29971,389,4
29971,565,4
29971,603,4
29971,562,4
29971,1049,4
29971,70,5
29971,1096,4
29971,7,5
29971,966,3
29971,3709,4
29971,2,5
29971,18,5
29971,25,5
29971,24,5
29971,27,5
29971,23,5
29971,21,5
29971,1374,5
29971,3467,4
29971,192,5
29971,5288,4
29971,1665,4
29971,492,4
29971,6490,4
29971,2180,4
29971,4540,4
29971,253,4
29971,4334,4
29971,7248,4
29971,41,4
29971,151,4
29971,214,4
29971,159,4
29971,175,4
29971,163,4
29971,294,4
29971,428,4
29971,370,4
29971,909,4
29971,684,4
29971,1359,4
29971,3507,4
29971,862,4
29971,970,4
30000,268,5
30000,9,1
30000,4,3
30000,5,5
30000,1,3
30000,13,5
30000,14,5
30000,614,4
30000,173,3
30000,2328,1
30000,499,3
30000,1940,1
30000,196,5
30000,365,3
30000,815,4
30000,11,4
30000,28,5
30000,16,4
30000,38,3
30000,45,4
30000,657,3
30000,436,4
30000,31,2
30000,22,4
30000,60,4
30000,795,2
30000,55,5
30000,58,4
30000,115,5
30000,67,4
30000,212,5
30000,160,4
30000,124,1
30000,896,4
30000,142,5
30000,172,3
30000,323,3
30000,322,3
30000,557,3
30000,604,4
30000,664,4
30000,125,4
30000,427,4
30000,727,5
30000,95,4
30000,276,4
30000,432,4
30000,768,4
30000,360,4
30000,2228,1
30000,503,2
30000,30,5
30000,253,4
30000,1834,1
30000,665,3
30000,1176,5
